@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
608.27,434.61,5.6049,0,215.33,86.133,0.056086,0.041043,136,1
612.06,438.4,5.5954,0.0095476,279.93,150.73,0.055893,0.04085,150,1
774.73,601.07,5.5871,0.017865,172.27,43.066,0.03921,0.024167,151,1
698.12,524.45,5.5271,0.077818,323,193.8,0.075306,0.060263,144,1
631.66,458,5.5295,0.07545,215.33,86.133,0.06357,0.048526,142,1
847.5,666.82,5.5443,0.060647,258.4,107.67,0.056011,0.040967,134,1
739.86,559.18,5.5802,0.02475,193.8,43.066,0.054951,0.039907,127,1
869.93,689.25,5.6356,0,279.93,129.2,0.053469,0.038426,107,1
975.78,795.1,5.6223,0.013247,882.86,732.13,0.086377,0.071334,97,1
1291.3,1110.6,5.5849,0.050636,236.87,86.133,0.072509,0.057466,91,1
1701.5,1520.8,5.5474,0.088183,344.53,193.8,0.076468,0.061425,75,1
2285.2,2104.5,5.443,0.19254,215.33,64.6,0.05518,0.040137,68,1
2274.8,2094.1,5.5486,0.086968,193.8,43.066,0.075147,0.060103,55,1
1786.8,1606.1,5.3594,0.27615,861.33,710.6,0.13529,0.12024,51,1
2017.2,1836.5,5.173,0.46255,882.86,732.13,0.16038,0.14534,50,1
2505,2324.3,5.182,0.45356,882.86,732.13,0.16184,0.14679,49,1
2518.8,2338.1,5.0841,0.55145,904.39,753.66,0.13085,0.1158,47,1
2336.8,2156.1,5.0023,0.6333,904.39,753.66,0.13978,0.12474,47,1
2449.8,2269.1,5.1338,0.50179,904.39,753.66,0.13529,0.12024,47,1
2343.6,2162.9,5.1292,0.50637,882.86,732.13,0.13821,0.12317,49,1
2309.6,2128.9,5.2686,0.36694,882.86,732.13,0.10116,0.08612,50,1
2308,2127.3,5.2905,0.34505,861.33,710.6,0.099648,0.084605,154,1
1938.2,1757.5,5.2526,0.38294,882.86,732.13,0.10036,0.085312,153,1
2058.8,1878.1,5.1616,0.47394,882.86,732.13,0.10719,0.092147,50,1
2147.6,1966.9,5.2963,0.33924,861.33,710.6,0.11443,0.099392,156,1
2212.3,2031.6,5.3402,0.29539,882.86,732.13,0.075843,0.0608,48,1
2165.6,1985,5.2027,0.43283,904.39,753.66,0.11747,0.10242,46,1
2190.4,2009.7,5.3084,0.32718,947.46,796.73,0.11263,0.09759,42,1
2158.1,1977.4,5.2087,0.42683,968.99,818.26,0.129,0.11396,40,1
2078.3,1897.6,5.1889,0.44667,990.53,839.79,0.12741,0.11237,39,1
2038.2,1857.5,5.1667,0.46885,990.53,839.79,0.11833,0.10329,129,1
2454.3,2273.6,5.2254,0.41013,990.53,839.79,0.10222,0.087177,39,1
2263.4,2082.7,5.3454,0.29014,968.99,818.26,0.13313,0.11809,40,1
2854.6,2673.9,5.2528,0.38276,947.46,796.73,0.13935,0.12431,42,1
2393.5,2212.8,5.2853,0.35022,925.93,775.2,0.10318,0.088136,44,1
2034.8,1854.1,5.2511,0.38448,904.39,753.66,0.11395,0.098906,46,1
2122,1941.3,5.177,0.4586,904.39,753.66,0.11023,0.095191,48,1
1790.6,1609.9,5.1476,0.48795,904.39,753.66,0.11168,0.096641,47,1
1435.9,1255.2,5.1574,0.47813,904.39,753.66,0.14168,0.12664,46,1
1568.2,1387.5,5.1364,0.49916,904.39,753.66,0.12037,0.10533,46,1
1705.6,1524.9,5.0438,0.59176,925.93,775.2,0.12308,0.10804,45,1
1912.6,1731.9,5.105,0.53053,925.93,775.2,0.12852,0.11348,46,1
1444.8,1264.1,5.0515,0.58407,925.93,775.2,0.11463,0.099584,45,1
1522.3,1341.6,5.0663,0.56927,925.93,775.2,0.1318,0.11675,45,1
1881.6,1701,5.112,0.52358,904.39,753.66,0.1258,0.11075,46,1
2083.9,1903.2,5.0042,0.63133,904.39,753.66,0.14747,0.13242,46,1
2044.7,1864,5.1376,0.49791,925.93,775.2,0.11354,0.098499,44,1
1795,1614.4,5.064,0.57155,947.46,796.73,0.12921,0.11417,42,1
2075,1894.3,5.0296,0.606,947.46,796.73,0.13595,0.12091,42,1
2390.1,2209.4,4.9532,0.68231,947.46,796.73,0.15095,0.13591,43,1
2525.4,2344.8,4.9814,0.65414,947.46,796.73,0.17036,0.15532,42,1
2667.2,2486.5,5.0006,0.63499,947.46,796.73,0.15768,0.14264,42,1
2975.8,2795.1,4.977,0.65853,968.99,818.26,0.1881,0.17305,41,1
3227,3046.3,5.181,0.45458,947.46,796.73,0.16161,0.14656,42,1
2794.7,2614,5.2298,0.4058,904.39,753.66,0.1487,0.13365,46,1
3003.8,2823.1,5.3019,0.33366,904.39,753.66,0.15021,0.13516,48,1
3086.7,2906.1,5.4442,0.19136,882.86,732.13,0.077411,0.062367,49,1
2690.6,2509.9,5.4857,0.14987,861.33,710.6,0.087677,0.072634,160,1
3005.9,2825.2,5.5527,0.082814,495.26,344.53,0.074912,0.059869,56,1
2919.1,2738.4,5.5296,0.10598,495.26,344.53,0.078164,0.063121,54,1
3134.4,2953.7,5.5352,0.10037,495.26,344.53,0.071767,0.056724,158,1
3247.7,3067,5.5012,0.13437,495.26,344.53,0.077771,0.062727,57,1
3150.7,2970.1,5.5276,0.10795,495.26,344.53,0.077807,0.062764,56,1
3303.5,3122.9,5.5141,0.12145,495.26,344.53,0.065258,0.050215,54,1
3239.8,3059.1,5.4631,0.17243,495.26,344.53,0.089745,0.074702,56,1
2843,2662.3,5.4543,0.1813,1162.8,1012.1,0.10546,0.090416,62,1
3349.4,3168.7,5.4439,0.19165,1184.3,1033.6,0.10081,0.08577,62,1
3721.9,3541.2,5.444,0.19156,215.33,64.6,0.097995,0.082951,56,1
3322.2,3141.5,5.4323,0.20328,1658.1,1507.3,0.12429,0.10925,163,1
3626.9,3446.2,5.4326,0.20296,5706.3,5555.6,0.084452,0.069409,57,1
3550.1,3369.4,5.4182,0.21738,1636.5,1485.8,0.066534,0.051491,165,1
4012.5,3831.9,5.4879,0.14766,236.87,86.133,0.087605,0.072562,56,1
3893.8,3713.1,5.4922,0.14335,1593.5,1442.7,0.12123,0.10619,58,1
3467.9,3287.2,5.2695,0.36603,1615,1464.3,0.20656,0.19152,58,1
4071.6,3890.9,5.3698,0.26573,1636.5,1485.8,0.17375,0.15871,56,1
4298,4117.3,5.4558,0.17974,1679.6,1528.9,0.11901,0.10397,53,1
4824.1,4643.5,5.3553,0.28022,236.87,86.133,0.13644,0.12139,51,1
4804,4623.3,5.3127,0.32288,1335.1,1184.3,0.15689,0.14185,49,1
4793.2,4612.5,5.295,0.34054,5770.9,5620.2,0.13696,0.12192,47,1
4686.5,4505.8,5.2643,0.37127,5857,5706.3,0.19245,0.17741,45,1
4843.2,4662.5,5.2222,0.41335,1399.7,1248.9,0.15562,0.14057,43,1
4274.6,4093.9,5.0744,0.56116,1399.7,1248.9,0.19508,0.18003,43,1
4012.2,3828.5,5.1099,0.52561,1399.7,1248.9,0.17455,0.15951,43,1
3911.6,3727.9,4.9847,0.65086,1421.2,1270.5,0.19692,0.18188,42,1
3826.8,3643.1,4.9513,0.68427,1421.2,1270.5,0.21457,0.19953,42,1
4059.4,3875.7,5.0101,0.62542,1399.7,1248.9,0.18128,0.16624,42,1
4713.6,4529.9,5.0696,0.56598,1421.2,1270.5,0.22727,0.21222,42,1
3998.9,3815.2,4.9549,0.6807,1421.2,1270.5,0.20625,0.1912,41,1
4038.8,3855.1,4.9055,0.73001,1442.7,1292,0.22079,0.20574,41,1
4470.7,4286.9,5.0127,0.62283,1442.7,1292,0.25033,0.23529,40,1
4431.1,4247.4,4.8716,0.76395,1464.3,1313.5,0.24695,0.23191,39,1
4466.9,4283.2,4.9425,0.69309,1485.8,1335.1,0.22426,0.20921,38,1
4431.2,4247.4,4.7901,0.84547,1485.8,1335.1,0.24214,0.22709,38,1
4650.1,4466.3,4.7991,0.83648,990.53,839.79,0.25843,0.24338,38,1
4938.3,4754.6,4.8851,0.75044,990.53,839.79,0.23732,0.22228,38,1
5162,4978.2,4.9448,0.69078,990.53,839.79,0.23601,0.22096,39,1
4557.9,4374.2,5.024,0.61159,1442.7,1292,0.24184,0.2268,40,1
4360,4176.3,5.0996,0.53592,947.46,796.73,0.218,0.20295,42,1
3880.2,3696.5,5.1409,0.49468,947.46,796.73,0.21066,0.19562,43,1
3585.3,3401.6,5.1296,0.50591,5943.2,5792.4,0.23578,0.2184,44,1
3265.1,3081.4,5.1102,0.52534,5878.6,5727.8,0.22336,0.20599,45,1
3619.7,3436,5.2449,0.3907,5814,5663.2,0.21783,0.20046,46,1
3946.4,3762.7,5.3323,0.30326,5684.8,5534,0.21431,0.19694,48,1
3494.1,3310.4,5.3403,0.29524,5534,5383.3,0.18868,0.1713,51,1
2976.7,2792.9,5.287,0.34856,5921.6,5770.9,0.1471,0.12973,52,1
2859.1,2675.4,5.2588,0.37678,5835.5,5684.8,0.19421,0.17684,53,1
3307.7,3124,5.3294,0.30614,6180,6029.3,0.18181,0.16443,55,1
3415.5,3231.8,5.2895,0.34606,5684.8,5534,0.18092,0.16355,55,1
2854.4,2670.7,5.2043,0.43125,6180,6029.3,0.19614,0.17877,54,1
3194.2,3010.5,5.1889,0.44668,6137,5986.2,0.18914,0.17177,55,1
2939.3,2755.6,5.3674,0.2682,6115.4,5964.7,0.15072,0.13335,56,1
3878.7,3694.9,5.4032,0.23238,6137,5986.2,0.13041,0.11304,55,1
4174.6,3990.8,5.5623,0.073279,215.33,64.6,0.10321,0.085836,56,1
3290.8,3107.1,5.598,0.037578,6158.5,6007.8,0.076672,0.059301,61,1
2697.7,2514,5.4219,0.21362,6072.4,5921.6,0.094011,0.076639,64,1
2447.6,2263.8,5.5489,0.086676,1399.7,1248.9,0.073815,0.056443,65,1
2334.3,2150.5,5.6076,0.027965,215.33,64.6,0.058692,0.041321,73,1
1939.1,1755.4,5.5359,0.099621,193.8,43.066,0.035616,0.018245,33,1
1508.5,1324.7,5.6578,0,925.93,775.2,0.038186,0.020815,48,1
1224.1,1040.4,5.5873,0.070528,193.8,43.066,0.070669,0.053298,99,1
1258.9,1075.1,5.4508,0.20696,236.87,86.133,0.030848,0.013476,90,1
1178,994.25,5.5031,0.15475,258.4,107.67,0.059999,0.042627,87,1
1234,1050.3,5.5461,0.11172,258.4,107.67,0.041073,0.023701,79,1
1130.4,946.72,5.5155,0.14234,193.8,43.066,0.09508,0.077708,74,1
1196,1012.2,5.5741,0.083737,172.27,21.533,0.053072,0.0357,70,1
1100.4,916.71,5.4663,0.19151,193.8,43.066,0.10437,0.086994,67,1
1132.8,949.12,5.5415,0.11634,258.4,107.67,0.068307,0.050936,64,1
1181.5,997.76,5.4838,0.17399,258.4,107.67,0.10215,0.084783,59,1
1448.8,1265.1,5.4389,0.21893,236.87,86.133,0.077911,0.060539,56,1
1457.8,1274,5.2932,0.36459,861.33,710.6,0.1073,0.089925,53,1
1364.7,1180.9,5.2506,0.40716,193.8,43.066,0.10281,0.085435,52,1
1136.9,953.22,5.2492,0.40856,882.86,732.13,0.083044,0.065673,51,1
1377.3,1193.6,5.1669,0.49086,193.8,43.066,0.099795,0.082424,52,1
1197.9,1014.2,5.1463,0.51147,236.87,86.133,0.10073,0.083355,53,1
1116.2,932.51,5.2286,0.42919,861.33,710.6,0.095692,0.078321,53,1
1510.6,1326.9,5.2132,0.44456,882.86,732.13,0.089609,0.072237,50,1
1746.2,1562.5,5.1279,0.52991,904.39,753.66,0.10254,0.08517,48,1
2059.3,1875.6,4.9228,0.73505,904.39,753.66,0.10071,0.083337,47,1
1848.5,1664.8,4.9005,0.75727,904.39,753.66,0.10207,0.084699,46,1
2048.9,1865.2,4.8273,0.83046,904.39,753.66,0.10902,0.091651,47,1
1637.1,1453.4,4.975,0.68284,904.39,753.66,0.12561,0.10824,46,1
1969.6,1785.9,4.9716,0.68616,925.93,775.2,0.11976,0.10239,45,1
2580.2,2396.5,5.1774,0.48039,990.53,839.79,0.072261,0.054889,37,1
3768.2,3584.5,4.8601,0.79773,990.53,839.79,0.1043,0.086926,37,1
3365.7,3182,4.4989,1.1589,904.39,753.66,0.051811,0.03444,47,1
1224.4,1040.6,4.9974,0.66038,904.39,753.66,0.032114,0.014742,50,1
531.93,348.21,5.2715,0.38633,904.39,753.66,0.023184,0.0058128,89,1
225.99,42.264,5.4624,0.19543,129.2,0,0.024195,0.0068233,87,1
294.08,110.36,5.3178,0.33997,215.33,86.133,0.024731,0.0073594,100,0
262.47,78.75,5.3392,0.31865,236.87,107.67,0.026287,0.0089157,131,0
225.49,41.768,5.4363,0.22152,215.33,86.133,0.024052,0.0066803,125,0
340.3,156.58,5.3121,0.34574,215.33,86.133,0.022381,0.0050093,111,0
590.03,406.31,5.0822,0.57555,236.87,107.67,0.024152,0.0067809,8,0
737.47,553.75,4.7997,0.85811,215.33,86.133,0.021412,0.0040401,115,0
599.66,415.94,5.0153,0.64249,193.8,64.6,0.01849,0.0011182,130,0
599.42,415.69,4.9698,0.68798,215.33,86.133,0.018467,0.0010957,90,0
649.57,465.85,4.7832,0.87462,236.87,107.67,0.015096,0,49,0
389.15,205.43,5.2428,0.41497,301.46,172.27,0.029084,0.013988,101,0
352.13,168.41,5.3498,0.30796,236.87,107.67,0.019944,0.004848,74,0
406.69,222.97,5.2592,0.39862,279.93,150.73,0.021358,0.0062627,116,0
358.69,174.96,5.263,0.39484,236.87,107.67,0.020011,0.0049155,16,0
371.66,187.93,5.2924,0.36536,193.8,64.6,0.025391,0.010295,123,0
332.55,148.83,5.3204,0.3374,150.73,21.533,0.023166,0.0080708,121,0
318.73,135,5.3445,0.31327,301.46,172.27,0.020283,0.0051872,6,0
243.67,59.942,5.433,0.22477,366.06,236.87,0.026767,0.011671,49,0
508.42,324.7,5.2028,0.45501,236.87,107.67,0.022912,0.0078168,108,0
372.04,188.32,5.1654,0.49237,236.87,107.67,0.031533,0.016438,90,0
432.53,248.81,5.3028,0.35503,193.8,64.6,0.024095,0.0089991,56,0
326.27,142.54,5.3008,0.35695,279.93,150.73,0.026238,0.011143,79,0
492.86,309.14,5.0886,0.56921,193.8,64.6,0.022725,0.0076289,143,0
335.33,151.61,5.2574,0.40039,215.33,86.133,0.020505,0.0054093,152,0
583.67,399.94,5.0328,0.62497,215.33,86.133,0.016864,0.0017687,27,0
248.6,64.875,5.3254,0.33242,172.27,43.066,0.028405,0.013309,18,0
293.26,109.54,5.3537,0.30413,215.33,86.133,0.01955,0.0044542,45,0
320.06,136.33,5.3105,0.34729,172.27,43.066,0.025779,0.010683,121,0
308.54,124.81,5.3677,0.29014,236.87,107.67,0.021983,0.0068878,16,0
197.81,14.085,5.4564,0.20138,215.33,86.133,0.025431,0.010335,89,0
205.34,21.62,5.5143,0.14353,258.4,129.2,0.024752,0.0096566,31,0
521.77,338.04,5.1571,0.50066,215.33,86.133,0.020655,0.0055592,102,0
397.61,213.89,5.2361,0.42174,236.87,107.67,0.018156,0.0030607,65,0
283.18,99.46,5.3675,0.29033,172.27,43.066,0.025459,0.010364,55,0
488.81,305.09,5.1385,0.51929,236.87,107.67,0.01989,0.0047943,45,0
361.58,177.86,5.3313,0.3265,236.87,107.67,0.022883,0.007787,79,0
305.33,121.6,5.4914,0.16641,172.27,43.066,0.030997,0.015901,14,0
369.15,185.43,5.3688,0.28901,172.27,43.066,0.027498,0.012402,125,0
694.63,510.9,4.9967,0.66108,193.8,64.6,0.019207,0.004111,46,0
629.42,445.7,5.0982,0.55959,193.8,64.6,0.021152,0.0060566,70,0
480.9,297.18,5.2771,0.38069,279.93,150.73,0.017686,0.0025901,91,0
314.42,130.7,5.4984,0.15939,344.53,215.33,0.022243,0.0071478,111,0
733.1,549.37,5.027,0.63082,193.8,64.6,0.02758,0.012485,88,0
610.92,427.2,5.1176,0.54017,215.33,86.133,0.025405,0.010309,38,0
927.39,743.66,5.2799,0.37791,193.8,64.6,0.022019,0.0069236,56,0
644.49,460.77,5.4588,0.19904,150.73,21.533,0.032749,0.017653,113,0
920.2,736.48,5.2613,0.39654,193.8,64.6,0.029899,0.014803,110,0
904.86,721.14,5.3893,0.26854,193.8,64.6,0.029442,0.014346,91,0
930.14,746.42,5.5057,0.15213,150.73,21.533,0.03922,0.024125,104,0
765.03,581.31,5.6541,0.00365,129.2,0,0.032587,0.017492,44,0
893.12,709.4,5.6705,0,258.4,129.2,0.037781,0.022686,113,0
972.08,788.35,5.603,0.067486,215.33,86.133,0.040915,0.02582,63,0
907.36,723.63,5.6217,0.048787,193.8,64.6,0.031117,0.016022,110,0
930.51,746.79,5.5364,0.13409,258.4,129.2,0.03373,0.018634,14,0
1160.8,977.06,5.4467,0.22373,258.4,129.2,0.03613,0.021034,113,0
845.35,661.62,5.6292,0.041298,236.87,107.67,0.032103,0.017007,8,1
728.23,544.51,5.5616,0.10888,172.27,43.066,0.047434,0.032338,92,1
1051.3,867.6,5.5368,0.13362,172.27,43.066,0.044563,0.029467,29,1
904.79,721.07,5.5681,0.10234,279.93,150.73,0.043426,0.028331,74,1
1245.3,1061.6,5.4875,0.18299,215.33,86.133,0.063676,0.04858,72,1
1020.4,836.7,5.5543,0.11619,193.8,64.6,0.05671,0.041614,77,1
1160.6,976.9,5.5172,0.1533,236.87,107.67,0.037806,0.022711,85,1
1002.8,819.06,5.6139,0.056596,193.8,64.6,0.03467,0.019575,100,1
941.13,757.41,5.5521,0.11833,279.93,150.73,0.036344,0.021249,119,1
693.05,509.32,5.5731,0.097344,301.46,172.27,0.035403,0.020307,5,1
828.73,645,5.4979,0.17251,215.33,86.133,0.028806,0.01371,53,1
743.14,559.42,5.4922,0.1783,193.8,64.6,0.046546,0.03145,145,1
724.14,540.42,5.5723,0.098185,215.33,86.133,0.029116,0.01402,41,1
877.64,693.92,5.4664,0.20401,193.8,64.6,0.04401,0.028914,73,1
770.85,587.13,5.4578,0.21266,193.8,64.6,0.042722,0.027627,101,1
909.01,725.29,5.4814,0.18901,258.4,129.2,0.046352,0.031256,101,1
1132,948.32,5.513,0.15746,236.87,107.67,0.055029,0.039933,47,1
1150.2,966.47,5.4677,0.20276,236.87,107.67,0.04045,0.025354,81,1
1082.8,899.05,5.4134,0.25701,172.27,43.066,0.052517,0.037421,83,1
1221.2,1037.5,5.3812,0.28926,258.4,129.2,0.065678,0.050583,82,1
1277.7,1094,5.4054,0.26506,258.4,129.2,0.045934,0.030839,35,1
1456.7,1273,5.376,0.29447,495.26,366.06,0.046112,0.031016,40,1
1335,1151.3,5.4827,0.1878,1033.6,904.39,0.076611,0.061516,77,1
1264.8,1081.1,5.4455,0.22494,1098.2,968.99,0.059532,0.044436,69,1
1303.3,1119.6,5.472,0.19843,150.73,21.533,0.046024,0.030928,67,1
1722.4,1538.7,5.4118,0.25867,193.8,64.6,0.053021,0.037926,68,1
1384.8,1201,5.4727,0.19778,258.4,129.2,0.04263,0.027534,62,1
1845.2,1661.4,5.3583,0.31212,258.4,129.2,0.04917,0.034075,63,1
1521.9,1338.2,5.3713,0.29912,215.33,86.133,0.047012,0.031917,63,1
2013.9,1830.2,5.1619,0.50857,215.33,86.133,0.053334,0.038239,63,1
1509.1,1325.4,5.3992,0.27128,215.33,86.133,0.059754,0.044658,61,1
1422.3,1238.6,5.2761,0.39432,516.8,387.6,0.10313,0.088037,57,1
1442.6,1258.9,5.3504,0.32005,236.87,107.67,0.11357,0.098475,57,1
1692.1,1508.4,5.3151,0.35538,215.33,86.133,0.10856,0.093467,53,1
1410.6,1226.9,5.2647,0.40579,172.27,43.066,0.13632,0.12123,52,1
1501.7,1318,5.2042,0.46627,861.33,732.13,0.13027,0.11517,51,1
1525.2,1341.5,5.3045,0.366,495.26,366.06,0.13045,0.11536,49,1
2037.4,1853.7,5.0676,0.60283,193.8,64.6,0.12812,0.11303,48,1
1800.9,1617.2,5.2271,0.44336,882.86,753.66,0.11725,0.10215,49,1
1412.9,1229.2,5.2951,0.37537,882.86,753.66,0.1257,0.11061,49,1
1990.3,1806.6,5.3231,0.34737,904.39,775.2,0.11841,0.10332,48,1
2013.5,1829.8,5.3453,0.32512,904.39,775.2,0.12141,0.10631,46,1
2084,1900.3,5.1815,0.48891,925.93,796.73,0.12717,0.11208,45,1
2319.5,2135.8,5.1912,0.47923,925.93,796.73,0.13106,0.11597,45,1
2200,2016.2,5.1901,0.48039,925.93,796.73,0.1294,0.1143,45,1
2423.1,2239.3,5.1666,0.50388,925.93,796.73,0.13908,0.12399,46,1
2197.1,2013.4,5.2411,0.4294,925.93,796.73,0.14011,0.12502,45,1
2391.9,2208.1,5.0954,0.5751,925.93,796.73,0.10998,0.094883,44,1
2211.4,2027.7,5.0201,0.65032,925.93,796.73,0.11413,0.099032,43,1
2193.7,2010,5.0848,0.58561,947.46,818.26,0.1351,0.12001,43,1
1856.6,1672.9,5.1342,0.53624,968.99,839.79,0.135,0.1199,41,1
2013.9,1830.2,5.0877,0.58278,947.46,818.26,0.14551,0.13042,42,1
2230.9,2047.2,5.0916,0.57886,925.93,796.73,0.14313,0.12804,43,1
1883.8,1700.1,5.1124,0.55802,925.93,796.73,0.144,0.1289,43,1
1690.4,1506.7,5.1444,0.52607,925.93,796.73,0.13492,0.11982,44,1
2055.9,1872.2,5.1568,0.51368,925.93,796.73,0.1415,0.1264,44,1
2518.3,2334.6,5.2191,0.45132,904.39,775.2,0.16983,0.15473,46,1
2566.6,2382.8,5.1916,0.47886,904.39,775.2,0.15422,0.13913,47,1
2470.5,2286.8,5.181,0.48947,925.93,796.73,0.14809,0.133,45,1
2333.4,2149.7,5.1793,0.49117,925.93,796.73,0.15179,0.13669,45,1
2334.5,2150.8,5.0867,0.58373,925.93,796.73,0.15115,0.13606,45,1
2462.6,2278.9,5.2613,0.40913,925.93,796.73,0.16622,0.15113,45,1
2216.8,2033,5.2615,0.40895,947.46,818.26,0.13912,0.12403,43,1
2210.9,2027.2,5.2038,0.46669,947.46,818.26,0.13479,0.1197,137,1
2191.6,2007.9,5.1843,0.48614,947.46,818.26,0.1477,0.13261,42,1
2632,2448.3,5.055,0.61548,947.46,818.26,0.16642,0.15133,41,1
2659.5,2475.8,5.0694,0.60105,968.99,839.79,0.18904,0.17394,41,1
2658.7,2475,5.2187,0.45177,947.46,818.26,0.15589,0.14079,43,1
2080.8,1897,5.2916,0.37883,947.46,818.26,0.1337,0.1186,43,1
2476.8,2293.1,5.2286,0.44182,968.99,839.79,0.13619,0.12109,41,1
2139.3,1955.5,5.1604,0.51005,968.99,839.79,0.12349,0.10839,41,1
2779,2595.3,5.1218,0.54863,968.99,839.79,0.11718,0.10208,41,1
2667.8,2484.1,5.1051,0.56536,947.46,818.26,0.13761,0.12252,41,1
2891,2707.2,5.0257,0.64478,947.46,818.26,0.12672,0.11162,42,1
2977.1,2793.3,4.9158,0.75466,947.46,818.26,0.12034,0.10524,42,1
2572.6,2388.9,4.8949,0.7756,947.46,818.26,0.10931,0.09421,138,1
2622.6,2438.9,4.8828,0.78767,925.93,796.73,0.10427,0.08917,43,1
3055.1,2871.4,4.7654,0.90507,925.93,796.73,0.1049,0.089804,44,1
3404,3220.2,4.6137,1.0568,925.93,796.73,0.077545,0.062449,44,1
3279.8,3096.1,4.798,0.87246,947.46,818.26,0.074534,0.059439,43,1
3297,3113.3,4.7539,0.91656,947.46,818.26,0.0844,0.069305,43,1
3241.6,3057.8,4.5972,1.0732,925.93,796.73,0.07947,0.064374,44,1
3595,3411.3,4.5793,1.0911,925.93,796.73,0.069816,0.054721,44,1
3814.8,3631.1,4.4068,1.2636,925.93,796.73,0.09837,0.083274,44,1
4026.3,3842.6,4.3177,1.3528,925.93,796.73,0.090601,0.075506,45,1
4197.3,4013.6,4.3016,1.3689,925.93,796.73,0.087253,0.072158,143,1
3962.3,3778.5,4.0328,1.6377,925.93,796.73,0.11626,0.10117,46,1
4282.5,4098.8,4.2439,1.4266,925.93,796.73,0.092298,0.077203,46,1
4388.2,4204.5,4.2687,1.4018,904.39,775.2,0.11459,0.099489,46,1
4459,4275.3,4.1576,1.5129,904.39,775.2,0.10638,0.09128,47,1
4764.1,4580.3,4.0965,1.5739,904.39,775.2,0.13171,0.11662,47,1
4752.7,4569,4.0617,1.6088,904.39,775.2,0.11439,0.099291,47,1
4480.1,4296.3,4.0172,1.6533,882.86,753.66,0.10851,0.093411,49,1
4338.5,4154.8,4.1836,1.4868,882.86,753.66,0.075513,0.060418,50,1
4229.5,4045.8,4.1079,1.5626,882.86,753.66,0.098199,0.083104,50,1
3902.9,3719.2,4.1948,1.4756,861.33,732.13,0.092421,0.077325,53,1
3291.3,3107.6,4.343,1.3274,839.79,710.6,0.084078,0.068983,54,1
3295.7,3112,4.463,1.2075,818.26,689.06,0.064898,0.049802,59,1
1949.2,1765.4,4.855,0.81549,818.26,689.06,0.043474,0.028379,60,1
1036.1,852.42,5.1046,0.56588,818.26,689.06,0.028112,0.013016,78,1
760.51,576.79,5.1326,0.53786,796.73,667.53,0.031742,0.016646,48,1
631.15,447.42,5.0419,0.62858,215.33,86.133,0.028017,0.012921,78,1
500.25,316.52,5.3242,0.34622,732.13,602.93,0.029452,0.014356,73,1
399.17,215.45,5.2563,0.41413,172.27,43.066,0.022462,0.007366,83,1
373.71,189.98,5.2883,0.38213,193.8,64.6,0.016285,0.0011891,47,0
518.12,334.4,5.142,0.52841,215.33,86.133,0.028494,0.013398,107,0
327.36,143.64,5.4169,0.25359,193.8,64.6,0.025914,0.010818,11,0
431.88,234.07,5.1814,0.48907,236.87,107.67,0.020556,0.0054601,54,0
300.11,102.3,5.3672,0.30328,236.87,107.67,0.023582,0.0084859,34,0
94.522,0,5.5643,0.10613,150.73,21.533,0.026819,0.011723,50,0
433.45,338.92,5.2161,0.45439,193.8,64.6,0.02304,0.0079441,85,0
376.07,281.55,5.3118,0.35867,172.27,43.066,0.023768,0.0086727,39,0
386.48,291.96,5.407,0.26346,258.4,129.2,0.024564,0.0094686,49,0
344.2,249.68,5.3515,0.31896,215.33,86.133,0.021087,0.0059917,74,0
372.36,277.84,5.4025,0.26799,193.8,64.6,0.024362,0.0092663,84,0
355.29,260.77,5.5114,0.15908,236.87,107.67,0.03361,0.018514,50,0
1166.5,1072,5.3964,0.27408,215.33,86.133,0.040432,0.025337,43,0
2048.9,1954.4,5.5933,0.077164,172.27,43.066,0.057178,0.042082,12,0
2432.7,2338.1,5.6602,0.010249,301.46,172.27,0.061478,0.046382,105,0
3222.4,3127.9,5.6414,0.029092,215.33,86.133,0.050657,0.035561,73,0
3099.8,3005.3,5.6716,0,193.8,64.6,0.044859,0.029763,61,0
3418.7,3324.2,5.6171,0.054517,279.93,150.73,0.050142,0.035047,155,0
2753.7,2659.1,5.6009,0.070666,215.33,86.133,0.04596,0.030864,12,0
2078.7,1984.2,5.5837,0.087907,236.87,107.67,0.035817,0.020722,87,0
1738.3,1643.7,5.6019,0.0697,323,193.8,0.039707,0.024611,108,0
889.2,794.68,5.6103,0.061268,258.4,129.2,0.034338,0.019243,37,0
639.32,544.8,5.6091,0.062542,150.73,21.533,0.030829,0.015734,112,0
875.76,781.24,5.4,0.27162,215.33,86.133,0.034628,0.019532,119,0
512.83,418.3,5.4289,0.24268,236.87,107.67,0.028865,0.013769,144,0
637.24,542.72,5.3147,0.35694,193.8,64.6,0.026387,0.011292,10,0
542.74,448.22,5.2776,0.39402,236.87,107.67,0.03151,0.016414,84,0
